Time 	Distance	 Laps	 µ	FrictionForce
804,601	20,1109008789063	1059,50000	0,38567	1,15701
804,701	20,1132736206055	1059,62500	0,40361	1,21082
804,801	20,1156463623047	1059,75000	0,41992	1,25976
804,901	20,1180191040039	1059,87500	0,43242	1,29727
805,001	20,1203918457031	1060,00000	0,45593	1,36778
805,101	20,123104095459	1060,14294	0,34875	1,04626
805,201	20,1258144378662	1060,28577	0,35065	1,05194
805,301	20,1285266876221	1060,42859	0,41346	1,24038
805,401	20,1312389373779	1060,57141	0,39651	1,18953
805,501	20,1339511871338	1060,71423	0,39111	1,17333
805,601	20,136661529541	1060,85718	0,43444	1,30332
805,701	20,1393737792969	1061,00000	0,46013	1,38038
805,801	20,1417465209961	1061,12500	0,40345	1,21036
805,901	20,1441192626953	1061,25000	0,34472	1,03416
806,001	20,1464920043945	1061,37500	0,37593	1,12778
806,101	20,1488647460938	1061,50000	0,39922	1,19767
806,201	20,151237487793	1061,62500	0,41768	1,25304
806,301	20,1536102294922	1061,75000	0,39417	1,18251
806,401	20,1559829711914	1061,87500	0,43567	1,30702
806,501	20,1583557128906	1062,00000	0,46741	1,40224
806,601	20,1610679626465	1062,14294	0,35590	1,06770
806,701	20,1637783050537	1062,28577	0,34377	1,03132
806,801	20,1664905548096	1062,42859	0,41084	1,23252
806,901	20,1692028045654	1062,57141	0,38709	1,16127
807,001	20,1719150543213	1062,71423	0,40242	1,20726
807,101	20,1746253967285	1062,85718	0,42647	1,27942
807,201	20,1773376464844	1063,00000	0,44174	1,32523
807,301	20,1797103881836	1063,12500	0,43248	1,29743
807,401	20,1820831298828	1063,25000	0,34426	1,03277
807,501	20,184455871582	1063,37500	0,35516	1,06549
807,601	20,1868286132813	1063,50000	0,41527	1,24582
807,701	20,1892013549805	1063,62500	0,40633	1,21898
807,801	20,1915740966797	1063,75000	0,39158	1,17475
807,901	20,1939468383789	1063,87500	0,44228	1,32683
808,001	20,1963195800781	1064,00000	0,46352	1,39057
808,101	20,1986923217773	1064,12500	0,37442	1,12326
808,201	20,2010650634766	1064,25000	0,34472	1,03416
808,301	20,2034378051758	1064,37500	0,38901	1,16704
808,401	20,205810546875	1064,50000	0,39063	1,17190
808,501	20,2081813812256	1064,62500	0,41515	1,24544
808,601	20,2105541229248	1064,75000	0,41224	1,23672
808,701	20,212926864624	1064,87500	0,43835	1,31505
808,801	20,2152996063232	1065,00000	0,45538	1,36614
808,901	20,2180118560791	1065,14282	0,34044	1,02132
809,001	20,2207221984863	1065,28564	0,35415	1,06245
809,101	20,2234344482422	1065,42859	0,41792	1,25377
809,201	20,226146697998	1065,57141	0,39109	1,17327
809,301	20,2288589477539	1065,71436	0,40469	1,21408
809,401	20,2315692901611	1065,85718	0,43514	1,30540
809,501	20,234281539917	1066,00000	0,45405	1,36214
809,601	20,2366542816162	1066,12500	0,40746	1,22239
809,701	20,2390270233154	1066,25000	0,33881	1,01643
809,801	20,2413997650146	1066,37500	0,36598	1,09793
809,901	20,2437725067139	1066,50000	0,41373	1,24119
810,001	20,2461452484131	1066,62500	0,41588	1,24765
810,101	20,2485179901123	1066,75000	0,39405	1,18215
810,201	20,2508907318115	1066,87500	0,45196	1,35589
810,301	20,2532634735107	1067,00000	0,46084	1,38252
810,401	20,2559757232666	1067,14282	0,34688	1,04065
810,501	20,2586860656738	1067,28564	0,35909	1,07728
810,601	20,2613983154297	1067,42859	0,40188	1,20564
810,701	20,2641105651855	1067,57141	0,38938	1,16814
810,801	20,2668228149414	1067,71436	0,42135	1,26406
810,901	20,2695331573486	1067,85718	0,42282	1,26845
811,001	20,2722454071045	1068,00000	0,44593	1,33778
811,101	20,2746181488037	1068,12500	0,43682	1,31046
811,201	20,2769908905029	1068,25000	0,33001	0,99004
811,301	20,2793636322021	1068,37500	0,35870	1,07609
811,401	20,2817344665527	1068,50000	0,42633	1,27898
811,501	20,284107208252	1068,62500	0,39636	1,18908
811,601	20,2864799499512	1068,75000	0,40289	1,20868
811,701	20,2888526916504	1068,87500	0,45392	1,36175
811,801	20,2912254333496	1069,00000	0,45048	1,35144
811,901	20,2935981750488	1069,12500	0,37988	1,13964
812,001	20,295970916748	1069,25000	0,35002	1,05005
812,101	20,2983436584473	1069,37500	0,37848	1,13544
812,201	20,3007164001465	1069,50000	0,40424	1,21272
812,301	20,3030891418457	1069,62500	0,42141	1,26423
812,401	20,3054618835449	1069,75000	0,40399	1,21197
812,501	20,3078346252441	1069,87500	0,45121	1,35365
812,601	20,3102073669434	1070,00000	0,45438	1,36313
812,701	20,3129196166992	1070,14282	0,33121	0,99364
812,801	20,3156299591064	1070,28577	0,36969	1,10908
812,901	20,3183422088623	1070,42859	0,41712	1,25136
813,001	20,3210544586182	1070,57141	0,38342	1,15027
813,101	20,323766708374	1070,71423	0,42444	1,27333
813,201	20,3264770507813	1070,85706	0,43385	1,30156
813,301	20,3291893005371	1071,00000	0,44344	1,33031
813,401	20,3315620422363	1071,12500	0,41931	1,25792
813,501	20,3339347839355	1071,25000	0,32589	0,97768
813,601	20,3363075256348	1071,37500	0,37125	1,11374
813,701	20,338680267334	1071,50000	0,42169	1,26507
813,801	20,3410530090332	1071,62500	0,40718	1,22153
813,901	20,3434257507324	1071,75000	0,39656	1,18969
814,001	20,3457984924316	1071,87500	0,46275	1,38826
814,101	20,3481712341309	1072,00000	0,45157	1,35471
814,201	20,3508834838867	1072,14282	0,34689	1,04067
814,301	20,3535938262939	1072,28577	0,37116	1,11348
814,401	20,3563060760498	1072,42859	0,39091	1,17274
814,501	20,359016418457	1072,57141	0,39255	1,17765
814,601	20,3617286682129	1072,71423	0,43027	1,29082
814,701	20,3644390106201	1072,85706	0,41604	1,24811
814,801	20,367151260376	1073,00000	0,45063	1,35190
814,901	20,3695240020752	1073,12500	0,43799	1,31398
815,001	20,3718967437744	1073,25000	0,31663	0,94988
815,101	20,3742694854736	1073,37500	0,37087	1,11261
815,201	20,3766422271729	1073,50000	0,42493	1,27480
815,301	20,3790149688721	1073,62500	0,38684	1,16053
815,401	20,3813877105713	1073,75000	0,41627	1,24882
815,501	20,3837604522705	1073,87500	0,45461	1,36384
815,601	20,3861331939697	1074,00000	0,44446	1,33338
815,701	20,3885059356689	1074,12500	0,38355	1,15065
815,801	20,3908786773682	1074,25000	0,35379	1,06136
815,901	20,3932514190674	1074,37500	0,37242	1,11725
816,001	20,3956241607666	1074,50000	0,41397	1,24191
816,101	20,3979969024658	1074,62500	0,41631	1,24894
816,201	20,400369644165	1074,75000	0,40193	1,20579
816,301	20,4027423858643	1074,87500	0,46067	1,38202
816,401	20,4051151275635	1075,00000	0,44438	1,33313
816,501	20,4078273773193	1075,14282	0,32701	0,98103
816,601	20,4105377197266	1075,28577	0,37775	1,13325
816,701	20,4132499694824	1075,42859	0,40581	1,21742
816,801	20,4159622192383	1075,57141	0,38502	1,15506
816,901	20,4186744689941	1075,71423	0,43397	1,30191
817,001	20,4213848114014	1075,85706	0,42910	1,28731
817,101	20,4240970611572	1076,00000	0,44766	1,34299
817,201	20,4264698028564	1076,12500	0,41958	1,25874
817,301	20,4288425445557	1076,25000	0,31891	0,95672
817,401	20,4312152862549	1076,37500	0,37702	1,13107
817,501	20,4335880279541	1076,50000	0,42585	1,27754
817,601	20,4359607696533	1076,62500	0,39720	1,19161
817,701	20,4383335113525	1076,75000	0,41056	1,23169
817,801	20,4407062530518	1076,87500	0,46907	1,40722
817,901	20,443078994751	1077,00000	0,43723	1,31170
818,001	20,4457912445068	1077,14282	0,35213	1,05638
818,101	20,4485015869141	1077,28577	0,37134	1,11403
818,201	20,4512138366699	1077,42859	0,37910	1,13730
818,301	20,4539241790771	1077,57141	0,40476	1,21429
818,401	20,456636428833	1077,71423	0,42905	1,28715
818,501	20,4593467712402	1077,85706	0,40664	1,21992
818,601	20,4620590209961	1078,00000	0,46263	1,38790
818,701	20,4644317626953	1078,12500	0,42505	1,27516
818,801	20,4668045043945	1078,25000	0,31119	0,93356
818,901	20,4691772460938	1078,37500	0,38525	1,15574
819,001	20,471549987793	1078,50000	0,41647	1,24941
819,101	20,4739227294922	1078,62500	0,38628	1,15884
819,201	20,4762954711914	1078,75000	0,43254	1,29763
819,301	20,4786682128906	1078,87500	0,44922	1,34767
819,401	20,4810409545898	1079,00000	0,44221	1,32663
819,501	20,4834136962891	1079,12500	0,39152	1,17456
819,601	20,4857864379883	1079,25000	0,34135	1,02406
819,701	20,4881591796875	1079,37500	0,37807	1,13422
819,801	20,4905319213867	1079,50000	0,42628	1,27885
819,901	20,4929046630859	1079,62500	0,40430	1,21289
820,001	20,4952774047852	1079,75000	0,40849	1,22548
820,101	20,4976501464844	1079,87500	0,47442	1,42327
820,201	20,5000228881836	1080,00000	0,42543	1,27628
820,301	20,5027351379395	1080,14294	0,33237	0,99712
820,401	20,5054454803467	1080,28577	0,38501	1,15503
820,501	20,5081577301025	1080,42859	0,39372	1,18117
820,601	20,5108699798584	1080,57141	0,39696	1,19089
820,701	20,5135822296143	1080,71423	0,44090	1,32269
820,801	20,5162925720215	1080,85718	0,41981	1,25942
820,901	20,5190048217773	1081,00000	0,45657	1,36971
821,001	20,5213775634766	1081,12500	0,41411	1,24234
821,101	20,5237503051758	1081,25000	0,30944	0,92832
821,201	20,526123046875	1081,37500	0,39234	1,17701
821,301	20,5284957885742	1081,50000	0,42294	1,26883
821,401	20,5308666229248	1081,62500	0,38871	1,16614
821,501	20,533239364624	1081,75000	0,42500	1,27499
821,601	20,5356121063232	1081,87500	0,46823	1,40468
821,701	20,5379848480225	1082,00000	0,43198	1,29594
821,801	20,5406970977783	1082,14294	0,35907	1,07722
821,901	20,5434074401855	1082,28577	0,36183	1,08547
822,001	20,5461196899414	1082,42859	0,37897	1,13690
822,101	20,5488319396973	1082,57141	0,41268	1,23804
822,201	20,5515441894531	1082,71423	0,42281	1,26842
822,301	20,5542545318604	1082,85718	0,41096	1,23289
822,401	20,5569667816162	1083,00000	0,47445	1,42334
822,501	20,5593395233154	1083,12500	0,41350	1,24049
822,601	20,5617122650146	1083,25000	0,31546	0,94639
822,701	20,5640850067139	1083,37500	0,39218	1,17653
822,801	20,5664577484131	1083,50000	0,40331	1,20992
822,901	20,5688304901123	1083,62500	0,39165	1,17495
823,001	20,5712032318115	1083,75000	0,43870	1,31611
823,101	20,5735759735107	1083,87500	0,44229	1,32688
823,201	20,57594871521	1084,00000	0,44443	1,33330
823,301	20,5783214569092	1084,12500	0,38580	1,15739
823,401	20,5806941986084	1084,25000	0,33142	0,99426
823,501	20,5830669403076	1084,37500	0,38706	1,16119
823,601	20,5854396820068	1084,50000	0,42078	1,26234
823,701	20,5878124237061	1084,62500	0,39883	1,19648
823,801	20,5901851654053	1084,75000	0,41981	1,25944
823,901	20,5925579071045	1084,87500	0,47708	1,43124
824,001	20,5949306488037	1085,00000	0,41620	1,24859
824,101	20,5976428985596	1085,14294	0,33806	1,01419
824,201	20,6003532409668	1085,28577	0,37576	1,12729
824,301	20,6030654907227	1085,42859	0,38869	1,16608
824,401	20,6057777404785	1085,57141	0,40287	1,20862
824,501	20,6084899902344	1085,71423	0,43688	1,31063
824,601	20,6112003326416	1085,85718	0,42450	1,27350
824,701	20,6139125823975	1086,00000	0,46465	1,39394
824,801	20,6162853240967	1086,12500	0,40323	1,20969
824,901	20,6186580657959	1086,25000	0,30962	0,92886
825,001	20,6210308074951	1086,37500	0,39821	1,19462
825,101	20,6234016418457	1086,50000	0,40900	1,22699
825,201	20,6257743835449	1086,62500	0,38734	1,16202
825,301	20,6281471252441	1086,75000	0,43786	1,31357
825,401	20,6305198669434	1086,87500	0,45974	1,37923
825,501	20,6328926086426	1087,00000	0,43149	1,29448
825,601	20,6356048583984	1087,14294	0,36129	1,08387
825,701	20,6383152008057	1087,28577	0,35560	1,06681
825,801	20,6410274505615	1087,42859	0,38432	1,15295
825,901	20,6437397003174	1087,57141	0,41773	1,25319
826,001	20,6464519500732	1087,71423	0,41690	1,25069
826,101	20,6491622924805	1087,85718	0,42036	1,26107
826,201	20,6518745422363	1088,00000	0,48047	1,44142
826,301	20,6542472839355	1088,12500	0,40117	1,20351
826,401	20,6566200256348	1088,25000	0,32300	0,96899
826,501	20,658992767334	1088,37500	0,39702	1,19107
826,601	20,6613655090332	1088,50000	0,39352	1,18056
826,701	20,6637382507324	1088,62500	0,40467	1,21401
826,801	20,6661109924316	1088,75000	0,44131	1,32393
826,901	20,6684837341309	1088,87500	0,43806	1,31417
827,001	20,6708564758301	1089,00000	0,45356	1,36067
827,101	20,6732292175293	1089,12500	0,37839	1,13518
827,201	20,6756019592285	1089,25000	0,32547	0,97640
827,301	20,6779747009277	1089,37500	0,40021	1,20063
827,401	20,680347442627	1089,50000	0,41472	1,24417
827,501	20,6827201843262	1089,62500	0,39542	1,18625
827,601	20,6850929260254	1089,75000	0,43859	1,31576
827,701	20,6874656677246	1089,87500	0,46945	1,40836
827,801	20,6898384094238	1090,00000	0,41124	1,23371
827,901	20,6925506591797	1090,14282	0,34715	1,04144
828,001	20,6952610015869	1090,28564	0,37003	1,11010
828,101	20,6979732513428	1090,42859	0,39006	1,17018
828,201	20,70068359375	1090,57141	0,41301	1,23904
828,301	20,7033958435059	1090,71436	0,42674	1,28022
828,401	20,7061061859131	1090,85718	0,42914	1,28742
828,501	20,7088184356689	1091,00000	0,47061	1,41183
828,601	20,7111911773682	1091,12500	0,38700	1,16100
828,701	20,7135639190674	1091,25000	0,31617	0,94850
828,801	20,7159366607666	1091,37500	0,40410	1,21229
828,901	20,7183094024658	1091,50000	0,39587	1,18762
829,001	20,720682144165	1091,62500	0,39463	1,18388
829,101	20,7230548858643	1091,75000	0,44098	1,32293
829,201	20,7254276275635	1091,87500	0,45115	1,35345
829,301	20,7278003692627	1092,00000	0,43792	1,31376
829,401	20,7305126190186	1092,14282	0,35959	1,07878
829,501	20,7332229614258	1092,28564	0,34931	1,04792
829,601	20,7359352111816	1092,42859	0,39296	1,17887
829,701	20,7386474609375	1092,57141	0,41316	1,23948
829,801	20,7413597106934	1092,71436	0,40720	1,22161
829,901	20,7440700531006	1092,85718	0,42968	1,28903
830,001	20,7467823028564	1093,00000	0,47539	1,42617
830,101	20,7491550445557	1093,12500	0,39650	1,18950
830,201	20,7515277862549	1093,25000	0,32883	0,98650
830,301	20,7539005279541	1093,37500	0,38938	1,16813
830,401	20,7562732696533	1093,50000	0,38720	1,16159
830,501	20,7586460113525	1093,62500	0,40981	1,22944
830,601	20,7610187530518	1093,75000	0,43001	1,29003
830,701	20,763391494751	1093,87500	0,44157	1,32471
830,801	20,7657642364502	1094,00000	0,45740	1,37220
830,901	20,7681369781494	1094,12500	0,36626	1,09878
831,001	20,7705097198486	1094,25000	0,32618	0,97855
831,101	20,7728824615479	1094,37500	0,40480	1,21441
831,201	20,7752552032471	1094,50000	0,40587	1,21762
831,301	20,7776279449463	1094,62500	0,39521	1,18563
831,401	20,7800006866455	1094,75000	0,44223	1,32669
831,501	20,7823734283447	1094,87500	0,46563	1,39690
831,601	20,7847461700439	1095,00000	0,41334	1,24003
831,701	20,7874584197998	1095,14282	0,34322	1,02966
831,801	20,790168762207	1095,28577	0,35938	1,07815
831,901	20,7928810119629	1095,42859	0,39385	1,18154
832,001	20,7955913543701	1095,57141	0,41342	1,24027
832,101	20,798303604126	1095,71423	0,41810	1,25432
832,201	20,8010139465332	1095,85706	0,44217	1,32650
832,301	20,8037261962891	1096,00000	0,47207	1,41621
832,401	20,8060989379883	1096,12500	0,37413	1,12238
832,501	20,8084716796875	1096,25000	0,32796	0,98387
832,601	20,8108444213867	1096,37500	0,40170	1,20509
832,701	20,8132171630859	1096,50000	0,38958	1,16875
832,801	20,8155899047852	1096,62500	0,40723	1,22170
832,901	20,8179626464844	1096,75000	0,44283	1,32848
833,001	20,8203353881836	1096,87500	0,44858	1,34573
833,101	20,8227081298828	1097,00000	0,44339	1,33016
833,201	20,8254203796387	1097,14282	0,35244	1,05732
833,301	20,8281307220459	1097,28577	0,34571	1,03713
833,401	20,8308429718018	1097,42859	0,40745	1,22235
833,501	20,8335552215576	1097,57141	0,40655	1,21964
833,601	20,8362674713135	1097,71423	0,39948	1,19844
833,701	20,8389778137207	1097,85706	0,44395	1,33186
833,801	20,8416900634766	1098,00000	0,46723	1,40168
833,901	20,8440628051758	1098,12500	0,39306	1,17917
834,001	20,846435546875	1098,25000	0,33520	1,00559
834,101	20,8488082885742	1098,37500	0,37835	1,13505
834,201	20,8511810302734	1098,50000	0,39097	1,17290
834,301	20,8535537719727	1098,62500	0,41798	1,25395
834,401	20,8559265136719	1098,75000	0,42070	1,26211
834,501	20,8582992553711	1098,87500	0,44513	1,33540
834,601	20,8606719970703	1099,00000	0,46416	1,39247
834,701	20,8633842468262	1099,14282	0,35443	1,06329
834,801	20,8660945892334	1099,28577	0,33598	1,00793
834,901	20,8688068389893	1099,42859	0,40850	1,22549
835,001	20,8715171813965	1099,57141	0,39336	1,18007
835,101	20,8742294311523	1099,71423	0,40072	1,20216
835,201	20,8769397735596	1099,85706	0,44756	1,34268
835,301	20,8796520233154	1100,00000	0,45142	1,35427
835,401	20,8820247650146	1100,12500	0,41951	1,25853
835,501	20,8843975067139	1100,25000	0,34137	1,02412
835,601	20,8867702484131	1100,37500	0,35329	1,05986
835,701	20,8891429901123	1100,50000	0,40662	1,21986
835,801	20,8915157318115	1100,62500	0,40882	1,22647
835,901	20,8938884735107	1100,75000	0,40916	1,22748
836,001	20,89626121521	1100,87500	0,45322	1,35966
836,101	20,8986339569092	1101,00000	0,46626	1,39878
836,201	20,9010066986084	1101,12500	0,36704	1,10111
836,301	20,9033794403076	1101,25000	0,33696	1,01087
836,401	20,9057521820068	1101,37500	0,39116	1,17347
836,501	20,9081249237061	1101,50000	0,38240	1,14719
836,601	20,9104976654053	1101,62500	0,41685	1,25055
836,701	20,9128704071045	1101,75000	0,43448	1,30344
836,801	20,9152431488037	1101,87500	0,44468	1,33404
836,901	20,9176158905029	1102,00000	0,44790	1,34371
837,001	20,9203281402588	1102,14282	0,33854	1,01562
837,101	20,923038482666	1102,28577	0,34888	1,04664
837,201	20,9257507324219	1102,42859	0,41096	1,23287
837,301	20,9284629821777	1102,57141	0,39681	1,19043
837,401	20,9311752319336	1102,71423	0,40071	1,20213
837,501	20,9338855743408	1102,85706	0,45448	1,36344
837,601	20,9365978240967	1103,00000	0,45965	1,37896
837,701	20,9389705657959	1103,12500	0,39801	1,19402
837,801	20,9413433074951	1103,25000	0,33830	1,01491
837,901	20,9437160491943	1103,37500	0,36844	1,10533
838,001	20,9460868835449	1103,50000	0,39778	1,19333
838,101	20,9484596252441	1103,62500	0,41618	1,24855
838,201	20,9508323669434	1103,75000	0,40581	1,21742
838,301	20,9532051086426	1103,87500	0,45247	1,35741
838,401	20,9555778503418	1104,00000	0,46127	1,38381
838,501	20,9582901000977	1104,14282	0,34588	1,03763
838,601	20,9610004425049	1104,28577	0,34689	1,04068
838,701	20,9637126922607	1104,42859	0,40173	1,20519
838,801	20,9664249420166	1104,57141	0,38600	1,15801
838,901	20,9691371917725	1104,71423	0,40779	1,22336
839,001	20,9718475341797	1104,85706	0,44137	1,32412
839,101	20,9745597839355	1105,00000	0,44964	1,34893
839,201	20,9769325256348	1105,12500	0,42933	1,28799
839,301	20,979305267334	1105,25000	0,33405	1,00217
839,401	20,9816780090332	1105,37500	0,35381	1,06144
839,501	20,9840507507324	1105,50000	0,41511	1,24533
839,601	20,9864234924316	1105,62500	0,39829	1,19487
839,701	20,9887962341309	1105,75000	0,40072	1,20217
839,801	20,9911689758301	1105,87500	0,46381	1,39142
839,901	20,9935417175293	1106,00000	0,45387	1,36161
840,001	20,9959144592285	1106,12500	0,36917	1,10751
840,101	20,9982872009277	1106,25000	0,34933	1,04800
840,201	21,000659942627	1106,37500	0,38382	1,15147
840,301	21,0030326843262	1106,50000	0,38817	1,16450
840,401	21,0054054260254	1106,62500	0,41989	1,25967
840,501	21,0077781677246	1106,75000	0,41851	1,25553
840,601	21,0101509094238	1106,87500	0,45268	1,35805
840,701	21,012523651123	1107,00000	0,45224	1,35672
840,801	21,0152359008789	1107,14294	0,33072	0,99215
840,901	21,0179462432861	1107,28577	0,35872	1,07618
841,001	21,020658493042	1107,42859	0,41006	1,23017
841,101	21,0233707427979	1107,57141	0,38691	1,16072
841,201	21,0260829925537	1107,71423	0,41162	1,23487
