Time 	Distance	 Laps	 µ	FrictionForce
51,600	1,28803050518036	67,85714	0,50285	1,50856
51,700	1,29074215888977	68,00000	0,41137	1,23411
51,800	1,29311490058899	68,12500	0,43117	1,29351
51,900	1,29548752307892	68,25000	0,45949	1,37848
52,000	1,29786014556885	68,37500	0,43373	1,30118
52,100	1,30023288726807	68,50000	0,50883	1,52650
52,200	1,30260562896729	68,62500	0,56027	1,68080
52,300	1,30497825145721	68,75000	0,57117	1,71351
52,400	1,30735087394714	68,87500	0,43954	1,31862
52,500	1,30972361564636	69,00000	0,42501	1,27504
52,600	1,31209635734558	69,12500	0,46001	1,38002
52,700	1,31446897983551	69,25000	0,36237	1,08712
52,800	1,31684172153473	69,37500	0,50760	1,52279
52,900	1,31921434402466	69,50000	0,56924	1,70773
53,000	1,32158708572388	69,62500	0,54524	1,63571
53,100	1,3239598274231	69,75000	0,53337	1,60010
53,200	1,32633244991302	69,87500	0,41911	1,25734
53,300	1,32870519161224	70,00000	0,42074	1,26222
53,400	1,33141684532166	70,14286	0,51872	1,55616
53,500	1,33412849903107	70,28571	0,33822	1,01467
53,600	1,33684015274048	70,42857	0,50107	1,50320
53,700	1,3395516872406	70,57143	0,57405	1,72214
53,800	1,34226334095001	70,71429	0,57211	1,71634
53,900	1,34497499465942	70,85715	0,47315	1,41946
54,000	1,34768664836884	71,00000	0,41204	1,23611
54,100	1,35005939006805	71,12500	0,43928	1,31784
54,200	1,35243201255798	71,25000	0,41103	1,23309
54,300	1,3548047542572	71,37500	0,47725	1,43176
54,400	1,35717749595642	71,50000	0,53301	1,59904
54,500	1,35955011844635	71,62500	0,54812	1,64435
54,600	1,36192286014557	71,75000	0,54745	1,64237
54,700	1,3642954826355	71,87500	0,41908	1,25725
54,800	1,36666822433472	72,00000	0,42018	1,26055
54,900	1,36937987804413	72,14286	0,48717	1,46152
55,000	1,37209153175354	72,28571	0,34098	1,02293
55,100	1,37480318546295	72,42857	0,50557	1,51670
55,200	1,37751471996307	72,57143	0,57106	1,71319
55,300	1,38022637367249	72,71429	0,56379	1,69137
55,400	1,3829380273819	72,85715	0,49644	1,48933
55,500	1,38564968109131	73,00000	0,39159	1,17476
55,600	1,38802242279053	73,12500	0,42750	1,28250
55,700	1,39039504528046	73,25000	0,46266	1,38798
55,800	1,39276766777039	73,37500	0,41822	1,25466
55,900	1,3951404094696	73,50000	0,50937	1,52810
56,000	1,39751315116882	73,62500	0,56208	1,68623
56,100	1,39988577365875	73,75000	0,55896	1,67687
56,200	1,40225839614868	73,87500	0,43456	1,30369
56,300	1,4046311378479	74,00000	0,42300	1,26900
56,400	1,40700387954712	74,12500	0,45258	1,35773
56,500	1,40937650203705	74,25000	0,37430	1,12291
56,600	1,41174924373627	74,37500	0,50163	1,50488
56,700	1,4141218662262	74,50000	0,55694	1,67082
56,800	1,41649460792542	74,62500	0,54151	1,62453
56,900	1,41886734962463	74,75000	0,52686	1,58059
57,000	1,42123997211456	74,87500	0,41145	1,23436
57,100	1,42361271381378	75,00000	0,41859	1,25577
57,200	1,42632436752319	75,14286	0,52222	1,56667
57,300	1,4290360212326	75,28571	0,34442	1,03326
57,400	1,43174767494202	75,42857	0,49442	1,48325
57,500	1,43445920944214	75,57143	0,57350	1,72050
57,600	1,43717086315155	75,71429	0,56396	1,69188
57,700	1,43988251686096	75,85715	0,46635	1,39905
57,800	1,44259417057037	76,00000	0,40036	1,20108
57,900	1,44496691226959	76,12500	0,43379	1,30138
58,000	1,44733953475952	76,25000	0,41858	1,25575
58,100	1,44971227645874	76,37500	0,47829	1,43487
58,200	1,45208501815796	76,50000	0,52299	1,56896
58,300	1,45445764064789	76,62500	0,54188	1,62563
58,400	1,45683038234711	76,75000	0,54572	1,63717
58,500	1,45920300483704	76,87500	0,41261	1,23783
58,600	1,46157574653625	77,00000	0,41814	1,25441
58,700	1,46428740024567	77,14286	0,48865	1,46594
58,800	1,46699905395508	77,28571	0,34343	1,03029
58,900	1,46971070766449	77,42857	0,50327	1,50981
59,000	1,47242224216461	77,57143	0,57240	1,71720
59,100	1,47513389587402	77,71429	0,55061	1,65185
59,200	1,47784554958344	77,85715	0,49518	1,48553
59,300	1,48055720329285	78,00000	0,38926	1,16777
59,400	1,48292994499207	78,12500	0,42188	1,26564
59,500	1,48530256748199	78,25000	0,46372	1,39116
59,600	1,48767518997192	78,37500	0,41774	1,25323
59,700	1,49004793167114	78,50000	0,50099	1,50296
59,800	1,49242067337036	78,62500	0,55844	1,67533
59,900	1,49479329586029	78,75000	0,55533	1,66598
60,000	1,49716591835022	78,87500	0,42717	1,28150
60,100	1,49953866004944	79,00000	0,41779	1,25337
60,200	1,50191140174866	79,12500	0,45319	1,35956
60,300	1,50428402423859	79,25000	0,37388	1,12163
60,400	1,50665676593781	79,37500	0,49888	1,49663
60,500	1,50902938842773	79,50000	0,55195	1,65585
60,600	1,51140213012695	79,62500	0,52923	1,58768
60,700	1,51377487182617	79,75000	0,52524	1,57572
60,800	1,5161474943161	79,87500	0,40493	1,21479
60,900	1,51852023601532	80,00000	0,40722	1,22165
61,000	1,52123188972473	80,14285	0,53226	1,59678
61,100	1,52394354343414	80,28571	0,33140	0,99420
61,200	1,52665519714355	80,42857	0,49576	1,48728
61,300	1,52936673164368	80,57143	0,57045	1,71136
61,400	1,53207838535309	80,71429	0,55469	1,66408
61,500	1,5347900390625	80,85715	0,45804	1,37413
61,600	1,53750169277191	81,00000	0,40038	1,20114
61,700	1,53987431526184	81,12500	0,42966	1,28899
61,800	1,54224705696106	81,25000	0,41756	1,25267
61,900	1,54461979866028	81,37500	0,47180	1,41539
62,000	1,54699242115021	81,50000	0,51968	1,55904
62,100	1,54936504364014	81,62500	0,53978	1,61934
62,200	1,55173778533936	81,75000	0,54449	1,63348
62,300	1,55411052703857	81,87500	0,40633	1,21899
62,400	1,5564831495285	82,00000	0,40924	1,22773
62,500	1,55919480323792	82,14285	0,49154	1,47461
62,600	1,56190645694733	82,28571	0,33799	1,01397
62,700	1,56461811065674	82,42857	0,49567	1,48700
62,800	1,56732976436615	82,57143	0,56939	1,70818
62,900	1,57004141807556	82,71429	0,54270	1,62810
63,000	1,57275307178497	82,85715	0,48982	1,46947
63,100	1,57546472549438	83,00000	0,39941	1,19823
63,200	1,5778374671936	83,12500	0,41043	1,23128
63,300	1,58021008968353	83,25000	0,46586	1,39759
63,400	1,58258271217346	83,37500	0,40644	1,21933
63,500	1,58495545387268	83,50000	0,49672	1,49018
63,600	1,5873281955719	83,62500	0,55873	1,67620
63,700	1,58970081806183	83,75000	0,55136	1,65407
63,800	1,59207344055176	83,87500	0,42275	1,26825
63,900	1,59444618225098	84,00000	0,41818	1,25455
64,000	1,5968189239502	84,12500	0,44656	1,33969
64,100	1,59919154644012	84,25000	0,37142	1,11427
64,200	1,60156428813934	84,37500	0,48886	1,46658
64,300	1,60393691062927	84,50001	0,54876	1,64628
64,400	1,60630965232849	84,62500	0,52757	1,58272
64,500	1,60868239402771	84,75000	0,52336	1,57009
64,600	1,61105501651764	84,87500	0,40285	1,20855
64,700	1,61342775821686	85,00000	0,40072	1,20217
64,800	1,61613941192627	85,14287	0,52936	1,58807
64,900	1,61885106563568	85,28572	0,32093	0,96279
65,000	1,62156271934509	85,42857	0,48756	1,46268
65,100	1,62427425384521	85,57143	0,56603	1,69809
65,200	1,62698590755463	85,71428	0,55308	1,65925
65,300	1,62969756126404	85,85715	0,45326	1,35978
65,400	1,63240921497345	86,00000	0,40363	1,21088
65,500	1,63478183746338	86,12500	0,42441	1,27323
65,600	1,6371545791626	86,25000	0,40787	1,22360
65,700	1,63952732086182	86,37500	0,45512	1,36537
65,800	1,64189994335175	86,50001	0,51384	1,54153
65,900	1,64427256584167	86,62500	0,53757	1,61271
66,000	1,64664530754089	86,75000	0,54032	1,62095
66,100	1,64901804924011	86,87500	0,40648	1,21945
66,200	1,65139067173004	87,00000	0,40924	1,22771
66,300	1,65410232543945	87,14287	0,48660	1,45980
66,400	1,65681397914886	87,28572	0,32048	0,96143
66,500	1,65952563285828	87,42857	0,48602	1,45806
66,600	1,66223728656769	87,57143	0,56654	1,69961
66,700	1,6649489402771	87,71428	0,54147	1,62440
66,800	1,66766059398651	87,85715	0,48482	1,45446
66,900	1,67037224769592	88,00000	0,39958	1,19873
67,000	1,67274498939514	88,12500	0,40617	1,21850
67,100	1,67511761188507	88,25000	0,45857	1,37571
67,200	1,677490234375	88,37500	0,38979	1,16936
67,300	1,67986297607422	88,50001	0,48931	1,46793
67,400	1,68223571777344	88,62500	0,55122	1,65366
67,500	1,68460834026337	88,75000	0,54949	1,64846
67,600	1,6869809627533	88,87500	0,42159	1,26477
67,700	1,68935370445251	89,00000	0,41800	1,25399
67,800	1,69206535816193	89,14287	0,43951	1,31854
67,900	1,69477701187134	89,28572	0,35998	1,07995
68,000	1,69748866558075	89,42857	0,46912	1,40737
68,100	1,70020031929016	89,57143	0,54009	1,62028
68,200	1,70291197299957	89,71428	0,52723	1,58168
68,300	1,70562362670898	89,85715	0,51767	1,55302
68,400	1,7083352804184	90,00000	0,39923	1,19769
68,500	1,71070790290833	90,12500	0,39883	1,19650
68,600	1,71308064460754	90,25000	0,51815	1,55444
68,700	1,71545338630676	90,37500	0,30412	0,91236
68,800	1,71782600879669	90,50001	0,47635	1,42905
68,900	1,72019863128662	90,62500	0,56198	1,68595
69,000	1,72257137298584	90,75000	0,54974	1,64922
69,100	1,72494411468506	90,87500	0,45036	1,35107
69,200	1,72731673717499	91,00000	0,40028	1,20084
69,300	1,72968935966492	91,12501	0,41422	1,24266
69,400	1,73206210136414	91,25001	0,40100	1,20301
69,500	1,73443484306335	91,37500	0,43111	1,29333
69,600	1,73680746555328	91,50000	0,50912	1,52737
69,700	1,73918008804321	91,62500	0,53409	1,60228
69,800	1,74155282974243	91,75001	0,53598	1,60792
69,900	1,74392557144165	91,87500	0,40516	1,21549
70,000	1,74629819393158	92,00000	0,39860	1,19579
70,100	1,74900984764099	92,14285	0,47904	1,43711
70,200	1,7517215013504	92,28571	0,30036	0,90108
70,300	1,75443315505981	92,42858	0,47683	1,43050
70,400	1,75714480876923	92,57143	0,56007	1,68021
70,500	1,75985646247864	92,71429	0,53792	1,61375
70,600	1,76256811618805	92,85715	0,48568	1,45703
70,700	1,76527976989746	93,00000	0,38982	1,16946
70,800	1,76765251159668	93,12501	0,39806	1,19419
70,900	1,77002513408661	93,25001	0,45318	1,35953
71,000	1,77239775657654	93,37500	0,36438	1,09313
71,100	1,77477049827576	93,50000	0,48430	1,45290
71,200	1,77714323997498	93,62500	0,54877	1,64631
71,300	1,7795158624649	93,75001	0,54561	1,63684
71,400	1,78188848495483	93,87500	0,42322	1,26967
71,500	1,78426122665405	94,00000	0,40511	1,21533
71,600	1,78697288036346	94,14285	0,43103	1,29310
71,700	1,78968453407288	94,28571	0,35065	1,05196
71,800	1,79239618778229	94,42858	0,44862	1,34587
71,900	1,79510772228241	94,57143	0,53542	1,60627
72,000	1,79781937599182	94,71429	0,52625	1,57876
72,100	1,80053102970123	94,85715	0,51528	1,54585
72,200	1,80324268341064	95,00000	0,39189	1,17568
72,300	1,80561542510986	95,12501	0,39064	1,17192
72,400	1,80798804759979	95,25001	0,51167	1,53500
72,500	1,81036078929901	95,37500	0,28428	0,85286
72,600	1,81273341178894	95,50000	0,46866	1,40599
72,700	1,81510615348816	95,62500	0,55927	1,67782
72,800	1,81747889518738	95,75001	0,54254	1,62762
72,900	1,81985151767731	95,87500	0,45333	1,36000
73,000	1,82222425937653	96,00000	0,39221	1,17663
73,100	1,82459688186646	96,12500	0,40337	1,21010
73,200	1,82696962356567	96,24999	0,39852	1,19555
73,300	1,82934236526489	96,37500	0,40168	1,20504
73,400	1,83171498775482	96,50000	0,50668	1,52004
73,500	1,83408761024475	96,62500	0,53310	1,59930
73,600	1,83646035194397	96,74999	0,53220	1,59660
73,700	1,83883309364319	96,87499	0,40272	1,20815
73,800	1,84120571613312	97,00000	0,38896	1,16687
73,900	1,84391736984253	97,14285	0,47349	1,42047
74,000	1,84662902355194	97,28571	0,29025	0,87074
74,100	1,84934067726135	97,42857	0,46264	1,38792
74,200	1,85205233097076	97,57142	0,55853	1,67560
74,300	1,85476398468018	97,71429	0,53371	1,60114
74,400	1,85747563838959	97,85715	0,48467	1,45401
74,500	1,860187292099	98,00000	0,38358	1,15073
74,600	1,86256003379822	98,12500	0,39101	1,17302
74,700	1,86493265628815	98,24999	0,45252	1,35757
74,800	1,86730527877808	98,37500	0,33895	1,01684
74,900	1,86967802047729	98,50000	0,48438	1,45313
75,000	1,87205076217651	98,62500	0,55234	1,65701
75,100	1,87442338466644	98,74999	0,53454	1,60362
75,200	1,87679600715637	98,87499	0,42059	1,26178
75,300	1,87916874885559	99,00000	0,39773	1,19320
75,400	1,881880402565	99,14285	0,42399	1,27197
75,500	1,88459205627441	99,28571	0,34378	1,03134
75,600	1,88730370998383	99,42857	0,42712	1,28137
75,700	1,89001524448395	99,57142	0,52978	1,58935
75,800	1,89272689819336	99,71429	0,52604	1,57811
75,900	1,89543855190277	99,85715	0,51318	1,53955
76,000	1,89815020561218	100,00000	0,38352	1,15056
76,100	1,9005229473114	100,12500	0,38586	1,15758
76,200	1,90289556980133	100,24999	0,50523	1,51570
76,300	1,90526831150055	100,37500	0,26447	0,79342
76,400	1,90764093399048	100,50000	0,46634	1,39901
76,500	1,9100136756897	100,62500	0,55927	1,67780
76,600	1,91238641738892	100,74999	0,53328	1,59985
76,700	1,91475903987885	100,87499	0,45460	1,36381
76,800	1,91713178157806	101,00000	0,38654	1,15961
76,900	1,91950440406799	101,12500	0,39863	1,19588
77,000	1,92187714576721	101,25000	0,39411	1,18232
77,100	1,92424988746643	101,37500	0,37864	1,13591
77,200	1,92662250995636	101,49999	0,50192	1,50577
77,300	1,92899513244629	101,62500	0,53404	1,60211
77,400	1,93136787414551	101,75000	0,53060	1,59181
77,500	1,93374061584473	101,87500	0,40286	1,20857
77,600	1,93611323833466	102,00000	0,38543	1,15628
77,700	1,93882489204407	102,14285	0,46776	1,40326
77,800	1,94153654575348	102,28572	0,28058	0,84173
77,900	1,94424819946289	102,42857	0,44616	1,33849
78,000	1,9469598531723	102,57143	0,55357	1,66070
78,100	1,94967150688171	102,71428	0,52652	1,57956
78,200	1,95238316059113	102,85713	0,48853	1,46558
78,300	1,95509481430054	103,00000	0,37604	1,12812
78,400	1,95746755599976	103,12500	0,38663	1,15990
78,500	1,95984017848969	103,25000	0,44646	1,33939
78,600	1,96221280097961	103,37500	0,31101	0,93303
78,700	1,96458554267883	103,49999	0,47863	1,43589
78,800	1,96695828437805	103,62500	0,54864	1,64593
78,900	1,96933090686798	103,75000	0,52715	1,58146
79,000	1,97170352935791	103,87500	0,42285	1,26856
79,100	1,97407627105713	104,00000	0,39328	1,17985
79,200	1,97678792476654	104,14285	0,41771	1,25313
79,300	1,97949957847595	104,28572	0,33889	1,01666
79,400	1,98221123218536	104,42857	0,40401	1,21203
79,500	1,98492276668549	104,57143	0,52449	1,57347
79,600	1,9876344203949	104,71428	0,51881	1,55645
79,700	1,99034607410431	104,85713	0,51432	1,54296
79,800	1,99305772781372	105,00000	0,37893	1,13679
79,900	1,99543046951294	105,12500	0,38584	1,15753
80,000	1,99780309200287	105,25000	0,49567	1,48700
80,100	2,0001757144928	105,37500	0,24460	0,73379
80,200	2,00254845619202	105,49999	0,45914	1,37743
80,300	2,00492119789124	105,62500	0,55713	1,67140
80,400	2,00729370117188	105,75000	0,52246	1,56739
80,500	2,00966644287109	105,87500	0,45632	1,36897
80,600	2,01203918457031	106,00000	0,38117	1,14351
80,700	2,01441192626953	106,12500	0,39632	1,18897
80,800	2,01678466796875	106,25001	0,38878	1,16635
80,900	2,01915740966797	106,37500	0,35271	1,05812
81,000	2,02153015136719	106,50000	0,49551	1,48653
81,100	2,02390265464783	106,62500	0,53493	1,60478
81,200	2,02627539634705	106,74999	0,52546	1,57639
81,300	2,02864813804626	106,87500	0,40371	1,21112
81,400	2,03102087974548	107,00000	0,38191	1,14573
81,500	2,03373241424561	107,14285	0,46101	1,38302
81,600	2,03644418716431	107,28571	0,27262	0,81786
81,700	2,03915572166443	107,42857	0,42660	1,27980
81,800	2,04186749458313	107,57143	0,55003	1,65009
81,900	2,04457902908325	107,71429	0,52080	1,56240
82,000	2,04729080200195	107,85715	0,48792	1,46375
82,100	2,05000233650208	108,00000	0,37002	1,11006
82,200	2,05237507820129	108,12500	0,39065	1,17195
82,300	2,05474758148193	108,25001	0,44155	1,32464
82,400	2,05712032318115	108,37500	0,28483	0,85449
82,500	2,05949306488037	108,50000	0,47511	1,42532
82,600	2,06186580657959	108,62500	0,55551	1,66654
82,700	2,06423854827881	108,74999	0,51851	1,55553
82,800	2,06661105155945	108,87500	0,42223	1,26669
82,900	2,06898379325867	109,00000	0,38942	1,16827
83,000	2,07169532775879	109,14285	0,41984	1,25951
83,100	2,07440710067749	109,28571	0,33176	0,99527
83,200	2,07711863517761	109,42857	0,38057	1,14170
83,300	2,07983040809631	109,57143	0,52095	1,56284
83,400	2,08254194259644	109,71429	0,52014	1,56043
83,500	2,08525371551514	109,85715	0,51358	1,54075
83,600	2,08796525001526	110,00000	0,37513	1,12540
83,700	2,09033799171448	110,12500	0,39028	1,17084
83,800	2,09271049499512	110,25001	0,48944	1,46833
83,900	2,09508323669434	110,37500	0,22941	0,68823
84,000	2,09745597839355	110,50000	0,44770	1,34309
84,100	2,09982872009277	110,62500	0,56032	1,68096
84,200	2,10220146179199	110,74999	0,51641	1,54923
84,300	2,10457396507263	110,87500	0,45618	1,36855
84,400	2,10694670677185	111,00000	0,37786	1,13358
84,500	2,10931944847107	111,12500	0,39739	1,19218
84,600	2,11169195175171	111,25000	0,38493	1,15481
84,700	2,11406469345093	111,37500	0,32832	0,98495
84,800	2,11643743515015	111,50001	0,49524	1,48573
84,900	2,11881017684937	111,62500	0,53240	1,59719
85,000	2,12118291854858	111,75000	0,52595	1,57786
85,100	2,12355542182922	111,87500	0,39682	1,19047
85,200	2,12592816352844	112,00000	0,38069	1,14208
85,300	2,12863993644714	112,14287	0,46009	1,38028
85,400	2,13135147094727	112,28572	0,26036	0,78109
85,500	2,13406324386597	112,42857	0,41294	1,23881
85,600	2,13677477836609	112,57143	0,55040	1,65121
85,700	2,13948655128479	112,71428	0,51429	1,54288
85,800	2,14219808578491	112,85715	0,48799	1,46397
85,900	2,14490985870361	113,00000	0,36885	1,10656
86,000	2,14728260040283	113,12500	0,38881	1,16644
86,100	2,14965534210205	113,25000	0,44024	1,32072
86,200	2,15202784538269	113,37500	0,26606	0,79817
86,300	2,15440058708191	113,50001	0,47503	1,42507
86,400	2,15677332878113	113,62500	0,55601	1,66802
86,500	2,15914583206177	113,75000	0,51752	1,55255
86,600	2,16151857376099	113,87500	0,42109	1,26327
86,700	2,16389131546021	114,00000	0,38855	1,16564
86,800	2,16660284996033	114,14287	0,42119	1,26356
86,900	2,16931462287903	114,28572	0,32319	0,96957
87,000	2,17202615737915	114,42857	0,36616	1,09849
87,100	2,17473793029785	114,57143	0,52270	1,56810
87,200	2,17744946479797	114,71428	0,51590	1,54771
87,300	2,18016123771667	114,85715	0,51269	1,53806
87,400	2,1828727722168	115,00000	0,37835	1,13504
87,500	2,18524551391602	115,12500	0,38388	1,15164
87,600	2,18761825561523	115,25000	0,48450	1,45350
87,700	2,18999075889587	115,37500	0,22546	0,67639
87,800	2,19236350059509	115,50001	0,44005	1,32015
87,900	2,19473624229431	115,62500	0,55931	1,67793
88,000	2,19710874557495	115,75000	0,51397	1,54191
88,100	2,19948148727417	115,87500	0,45476	1,36429
88,200	2,20185422897339	116,00000	0,37872	1,13615
88,300	2,20422697067261	116,12501	0,40015	1,20044
88,400	2,20659971237183	116,25001	0,37670	1,13011
88,500	2,20897221565247	116,37500	0,31645	0,94934
88,600	2,21134495735168	116,50000	0,49743	1,49230
88,700	2,2137176990509	116,62500	0,53047	1,59140
88,800	2,21609020233154	116,75001	0,52340	1,57019
88,900	2,21846294403076	116,87500	0,40039	1,20117
89,000	2,22083568572998	117,00000	0,37883	1,13648
89,100	2,22354745864868	117,14285	0,46347	1,39041
89,200	2,2262589931488	117,28571	0,25565	0,76695
89,300	2,2289707660675	117,42858	0,40093	1,20280
89,400	2,23168230056763	117,57143	0,54892	1,64676
89,500	2,23439407348633	117,71429	0,51315	1,53946
89,600	2,23710560798645	117,85715	0,48567	1,45700
89,700	2,23981738090515	118,00000	0,37332	1,11995
89,800	2,24219012260437	118,12501	0,38840	1,16521
89,900	2,24456262588501	118,25001	0,43073	1,29220
90,000	2,24693536758423	118,37500	0,25867	0,77600
90,100	2,24930810928345	118,50000	0,47197	1,41591
90,200	2,25168085098267	118,62500	0,55657	1,66972
90,300	2,25405359268188	118,75001	0,51111	1,53333
90,400	2,25642609596252	118,87500	0,41962	1,25887
90,500	2,25879883766174	119,00000	0,38716	1,16148
90,600	2,26151037216187	119,14285	0,42525	1,27574
90,700	2,26422214508057	119,28571	0,31622	0,94865
90,800	2,26693367958069	119,42858	0,35149	1,05447
90,900	2,26964545249939	119,57143	0,52182	1,56547
91,000	2,27235698699951	119,71429	0,51520	1,54559
91,100	2,27506875991821	119,85715	0,51045	1,53135
91,200	2,27778029441833	120,00000	0,38266	1,14797
